Type;CurrentTime;ClientID;PacketID;PacketType;MessageID;PacketTimeQueued;PacketTimeSent;PacketTimeDelivered;TotalFragments;PrOthers;PrSenderA;PrSenderB;RealSenderLabel;Route;PoolSizes
RCV_PKT_REAL;132.21801753750282;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;dc391013c6ee763f72c02455557f7e9f79d87511706d1c17195b02b503e31b65;REAL;407c113d973aa3919c962336949187f5d5c223df1d3c25d79029d98a4944b3fc;117.0;122.65667906401956;132.21801753750282;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;132.23693153750241;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;b535369fbf13e0d1edf407d59c519418968aed34a55d2d682dc1886a4eabac11;REAL;0ab4861e45d474861610c663f3007da1b09f78ad1c4cb3944543651e5c926ee4;118.0;123.18018774742413;132.23693153750241;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;132.3739615374995;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;32dda599278fa38421e4a0886b3b178a31e163134396c28daa5d6c02687b9947;REAL;2bee48e4b131f2e586e448c8b230e5ad5ed031ea5f174d88c0a2ab535c4b0796;115.0;121.64716245264623;132.3739615374995;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;132.52488753749628;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;dfae206a007805e16cbbee50cc44eb2a15b6405843ce11758b71ec72159e53ad;REAL;40ba02d5243b1e0a01f2b3e9a383fe328a793fdc6001819855d721b0f644e4c1;120.0;126.82369033326607;132.52488753749628;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;132.53994153749596;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;6a75ef92519e2b13a3b9650a916ce314418d5427d599b3cbeb12b16cf11af791;REAL;4770f8ffc12c682525b4a0c9f243af910a342c10eddca4402a5e66231f5c73c4;116.0;122.0110574221913;132.53994153749596;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;132.5426435374959;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;1f49a399577f555488f657a8961144f0fb3f695b1803f579e3a3cddf0565181d;REAL;2d908f56a4fbf253c7c269519aeba337fafcc21d2db825df40412bda908f1d38;114.0;119.27745955887059;132.5426435374959;1;0.9812350009084413;0.007068038438817758;0.011696960652719312;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.44654384937186;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;b4f8bfea965f664574f4e0ea8596598a36f646992830c293423ba0ee3ad57567;REAL;0908014404939074dd963250f816e81b4a26c0a52185c450df4e816da143825a;128.0;134.01202160007017;142.44654384937186;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.4496318493718;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;35518160121913b29917a46ae1fc219b9981d5ad2f00747c340f67103812b8a3;REAL;1c4655b0b3c3fcfc2abf794d11093e2688a253ab167f6291ae750fc177c8f578;123.0;130.04679474886544;142.4496318493718;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.46661584937144;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;830b8fab9e4e1a47e4d0f5eab069288696687f5f68426fd4485dfcf1109c3281;REAL;8e86128f05459ce0578f0544e69b7fd543818e3543ec53e705577aff40cf474f;125.0;131.75696362248243;142.46661584937144;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.55076384936964;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;b062aafd0289310a431d71ced1d568e1017cd7599719f5e8713d26d554623a66;REAL;a5ef099d3cfebf4b8a90c1d9f73724de3deaa8d1d9197bc8a47a177db27d0e68;126.0;133.50490731210024;142.55076384936964;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.55462384936956;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;ef4511e3c756784c636b959dd3e5e9f714968eccdf5862f3f8b6fb86d62fcc7f;REAL;747037c4955e4bb2323aefbada27ca7aefa74d695a32520914bfdbd9b9e73696;131.0;138.73034419622408;142.55462384936956;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.57276584936918;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;5196361376aaee1838527c62554ae0805d5ca74e72cca33b3cd306195a0d4212;REAL;6aa8da0e09f1afc142500979e2c60858001f80f4b975d3ba6dddec8efdb5b119;130.0;136.67472773810056;142.57276584936918;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.60248784936854;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;1ed4f76f268cece9d616784e5ce99577f7de78573bffdbe219d07112b724b2de;REAL;f0131e9501ad04cbd68f2f3054e7565a21db674f40c9f2be963a207b6e8cc3a4;124.0;130.180975457095;142.60248784936854;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.69589984936655;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;2532f1eab649ee375f372e60b1d445da28593262ff59bd1370614691d0079a9f;REAL;b6e15d74697dc8b9ddeb0161cfb5ba1fdcf935f2a83e8e7ea92c07cc96fbd71e;129.0;134.19063963735988;142.69589984936655;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.70709384936632;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;82592d0e6dd505bcb0f4793b9acc8a045bb4bad4233990f4dfb2fad12f770515;REAL;9e4f42adb3d439359adb805e09a06ac751e80a8bf00bb88ed7d4d045937ce6e8;121.0;129.11993625766672;142.70709384936632;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.7074798493663;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;69f7b2108217bb340445a68e9a027b0ac566e5c325f78a0f796cae27067e5cc8;REAL;e1c3f6d676b3e1faaded46ad676b1cb1289b8411e2e6a24a6aa06349783ca262;127.0;133.7169399469404;142.7074798493663;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;142.72407784936595;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;3bd62a73e8d95af29b5182959b67a32112ccf9fcbb44ddb12beb30081650f8fa;REAL;c6473793b13b400c9b37f91520f4785e79542c179deefe351bec1e88a34a4d03;122.0;129.66594765654716;142.72407784936595;1;0.9821002876115016;0.010669634783406821;0.0072300776051141815;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.2986559904113;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;ee8a4850b7385fb801014dab0412120de297599476c1475ae64d48558748a6a7;REAL;1222b3b2e3a85d4a134777b7c2ad684180defd337cff2137f352bac6f8750312;142.0;148.98984442701658;152.2986559904113;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.35694199041006;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;3cdfd186fb448a162c2e56ee7b3d00983f08afb41d607f6434305767ce2dbad7;REAL;338a510907725efe5b263adc5487c8542eb79934406e5c77ee71bd8ef38af537;138.0;146.7564754158383;152.35694199041006;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.40364799040907;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;7129769d2d4523bff288379836e796637580341d4d10b6444840a9881143e69e;REAL;a5df06f0f36bd00f21281e8155ea606e97295df324b3c90743eebcd8db38545a;141.0;148.8421701545875;152.40364799040907;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.46656599040773;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;fce5d467d5909de18534d0db4ae88c9cfe5ff358c648c664ea14159f105c34dc;REAL;65c6494fe64d92dd4a294e62e4f5ecc5152200ad4dbddfd92fe3cd9d6a3927a8;139.0;147.9068090554371;152.46656599040773;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.4920419904072;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;ee2489ef3e46493c93880dc183808ec6fb2bd50d4e7525553ab5fe68255375c3;REAL;6d49f82ab7231550cfc1be808eceffe5c94328f08e6488bd5f952ab7af5edbc5;140.0;148.00653160253086;152.4920419904072;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.49898999040704;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;ab0598d81abd4e7c5cf356fefe2ce49b1997b2534956ca9f99e92206d3c651bc;REAL;a43f6e2b19b06e3ad57a56cbe53a4c8ee96c5f144982db511f111657a6eb784e;135.0;143.19561569195582;152.49898999040704;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.50169199040698;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;8c21161f6f9f1975a3ef978ec0aa51a15a86d8c46b2e4e70f519235c97143c08;REAL;c045275cec4cf48c95378cae6a06cce2bc9da5619a5653908594fbed92b238b9;137.0;146.34898236927748;152.50169199040698;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.50400799040693;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;39e9cc58449b1061390a1ce1cd15480291916fcd45535706b7af514c87fcf30e;REAL;a5c039cc451f195dbde61d7aaf082257b5ac1d8ddcd50c430f1ddce5d616b805;136.0;145.7472275036751;152.50400799040693;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.52253599040654;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;13e954a2d54aac761f96a5bc29cf4326f19f9b0bd3100fb0886bce4138fac6e3;REAL;08f36f847839962b0970d5e3d9208a24f922e4dae07b05e8f8feb423def59a29;134.0;141.7299616557149;152.52253599040654;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.61942199040448;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;f5c1dea86d858b6a8c5f81c18181e68f37344473416c27ebfd450623f791c2a9;REAL;7e547b748725a44f0ee8625ccc4c8a9c9ab29a353c50eb2851917c9f0bd71c17;133.0;140.63207145967604;152.61942199040448;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;152.62212399040442;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;3effe35960aecf7fcb83a9e4c16173686e10f6f0a500c4635f92e04fa8f5c93e;REAL;3a04d744ad7d063433533bfcf9c80ee4b462953c34f2b42485781e82e0cbc629;132.0;139.62782634683074;152.62212399040442;1;0.9751145482808851;0.01117572892545612;0.01370972279370797;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.3725703287026;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;dc5788d73ac5a3540c607052cb1ffa1aeb7b027e4631f9ca90bf527c56f0fc5d;REAL;a856183029d2f7090820be9503fe307b143512138eaab5d73fb8b2e1e0274070;149.0;154.18616054570137;162.3725703287026;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.38106232870243;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;b20ee0f5768f31a9912f04595efc86af39d415cff0d20ada3c7f1594bc9b94ff;REAL;a26ac9dde03d216d43f40caa638f82644b9baee41fd7ef08cc17f6188d350782;151.0;156.46622855251496;162.38106232870243;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.39727432870208;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;24f91683dbcf743b758e47d9385fc1b3c4cd20b6dbd95ea33bd07daf24f2c9f8;REAL;af48395618ee8ddb16d8143c471960a5d7d22b542a3807e5da128255349381a3;143.0;149.38262485465495;162.39727432870208;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.44977032870096;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;2b769845d7f438ffc3179cf6c6b1d3cf0092ad28ceb15acf031664d877ddca61;REAL;ba5037518eb9a32b893537808ed9855bda04b7dcfd77ccf55c65bef2fcc19291;145.0;151.37822386875982;162.44977032870096;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.48798432870015;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;ebbd612ff632cd46cbf056bbd67477c4309e7004bac0b2c2dac864f43d52b842;REAL;8a8e6b212cedf178231c32866dd480f596ab6590e73eb6d5cd2f9045daf7e00b;148.0;153.41399191993023;162.48798432870015;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
RCV_PKT_REAL;162.50651232869976;53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2;e084063af5c85d791d7cb63902317669338bcbe36bffe9b8a46a9543b490bce8;REAL;11bd2b42de050606ac2a9ee22e40f1059f5622c32703c43ee4608fe43588bcb6;152.0;159.1417278016043;162.50651232869976;1;0.9780235945411279;0.00904379574069125;0.012932609718172118;1;[M0, M1, M2, M3, M4, M5, M6, M7, M8, 53295a52dbc8a9fee2674cdc423d27a3ed18fc1a425b0684647b42bbf945c8f2];[]
